station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
ICR,2020-02-12 16:14,-99.8422,43.3903,611.93,19.00,15.10,84.49,360.00,26.00,T,29.94,M,2.00,38.00,BKN,OVC,M,M,800.00,1400.00,M,M,-SN BR,M,M,M,42.00,10.00,2020-02-12 15:58,-0.09,KICR 121614Z AUTO 36026G38KT 2SM -SN BR BKN008 OVC014 M07/M09 A2994 RMK AO2 PK WND 01042/1558 CIG 005V010 PRESRR P0000 T10721094 $
ABR,2020-02-12 16:14,-98.4200,45.4500,395.00,1.90,-4.00,75.71,10.00,27.00,T,30.09,M,0.75,34.00,BKN,OVC,M,M,1200.00,1700.00,M,M,UP,M,M,M,36.00,10.00,2020-02-12 15:56,-23.68,KABR 121614Z AUTO 01027G34KT 3/4SM UP BKN012 OVC017 M17/M20 A3009 RMK AO2 PK WND 01036/1556 UPB01SNE01 PRESRR P0000 T11671200
MDS,2020-02-12 16:15,-97.0859,44.0160,520.80,14.00,14.00,100.00,20.00,23.00,0.04,29.87,M,0.25,26.00,OVC,M,M,M,400.00,M,M,M,+SN,M,M,M,M,M,M,-5.88,KMDS 121615Z AUTO 02023G26KT 1/4SM +SN OVC004 M10/M10 A2987 RMK AO2 P0004
9V9,2020-02-12 16:15,-99.3183,43.7667,509.76,15.80,13.60,90.83,20.00,19.00,0.00,29.96,M,1.00,31.00,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-1.99,K9V9 121615Z AUTO 02019G31KT 1SM -SN OVC009 M09/M10 A2996 RMK AO2 T10901102
SPF,2020-02-12 16:15,-103.7830,44.4803,1186.17,15.80,14.00,92.44,10.00,14.00,0.00,30.07,M,1.00,19.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,0.28,KSPF 121615Z AUTO 01014G19KT 1SM -SN M09/M10 A3007 RMK AO2
RCA,2020-02-12 16:16,-103.1036,44.1451,977.43,15.80,8.60,72.73,360.00,24.00,0.00,30.05,1022.10,2.75,M,SCT,OVC,M,M,900.00,1600.00,M,M,BLSN,M,M,M,M,M,M,-3.80,KRCA 121616Z 36024KT 2 3/4SM BLSN SCT009 OVC016 M09/M13 A3005 RMK AO2A VIS 2 3/4V4 CIG 008 RWY13 PRESRR SLP221 $
HON,2020-02-12 16:18,-98.2286,44.3852,384.37,10.00,6.10,83.87,10.00,20.00,0.00,30.00,M,0.50,32.00,VV ,M,M,M,1200.00,M,M,M,FZFG,M,M,M,43.00,360.00,2020-02-12 16:01,-10.08,KHON 121618Z AUTO 01020G32KT 1/2SM FZFG VV012 M12/M14 A3000 RMK AO2 PK WND 36043/1601 PRESRR T11221144 $
RCA,2020-02-12 16:20,-103.1036,44.1451,977.43,15.80,8.60,72.73,350.00,25.00,0.00,30.05,1022.10,2.25,M,SCT,OVC,M,M,700.00,1600.00,M,M,BLSN,M,M,M,M,M,M,-4.12,KRCA 121620Z 35025KT 2 1/4SM BLSN SCT007 OVC016 M09/M13 A3005 RMK AO2A VIS 2 1/4V4 CIG 008 RWY13 SLP221 $
ICR,2020-02-12 16:22,-99.8422,43.3903,611.93,18.00,12.90,80.09,10.00,29.00,T,29.96,M,1.25,39.00,BKN,OVC,M,M,1000.00,2700.00,M,M,-SN,M,M,M,42.00,10.00,2020-02-12 15:58,-2.30,KICR 121622Z AUTO 01029G39KT 1 1/4SM -SN BKN010 OVC027 M08/M11 A2996 RMK AO2 PK WND 01042/1558 PRESRR P0000 T10781106 $
MHE,2020-02-12 16:22,-98.0386,43.7748,395.73,18.00,14.00,84.05,360.00,25.00,T,29.95,M,0.50,36.00,OVC,M,M,M,1600.00,M,M,M,-SN FZFG,M,M,M,37.00,10.00,2020-02-12 16:10,-1.14,KMHE 121622Z AUTO 36025G36KT 1/2SM -SN FZFG OVC016 M08/M10 A2995 RMK AO2 PK WND 01037/1610 UPE02SNB17 PRESRR P0000 T10781100
RCA,2020-02-12 16:25,-103.1036,44.1451,977.43,14.00,8.60,78.68,360.00,20.00,0.00,30.06,1022.50,3.00,27.00,SCT,OVC,M,M,700.00,1400.00,M,M,BLSN,M,M,M,M,M,M,-4.77,KRCA 121625Z 36020G27KT 3SM BLSN SCT007 OVC014 M10/M13 A3006 RMK AO2A VIS 2V3 CIG 006 RWY13 SLP225 $
BKX,2020-02-12 16:26,-96.8169,44.3048,490.28,10.40,6.80,85.05,20.00,14.00,T,29.91,M,2.50,24.00,OVC,M,M,M,2900.00,M,M,M,-SN BR,M,M,M,M,M,M,-6.68,KBKX 121626Z AUTO 02014G24KT 2 1/2SM -SN BR OVC029 M12/M14 A2991 RMK AO2 VIS 1 3/4V4 P0000 FZRANO
HON,2020-02-12 16:28,-98.2286,44.3852,384.37,8.60,5.00,84.93,20.00,25.00,0.00,30.02,M,0.25,37.00,VV ,M,M,M,1100.00,M,M,M,SN FZFG,M,M,M,M,M,M,-13.87,KHON 121628Z AUTO 02025G37KT 1/4SM SN FZFG VV011 M13/M15 A3002
MHE,2020-02-12 16:29,-98.0386,43.7748,395.73,17.10,12.90,83.25,360.00,28.00,T,29.96,M,0.25,39.00,BKN,OVC,M,M,1400.00,2000.00,M,M,-SN FZFG,M,M,M,39.00,360.00,2020-02-12 16:27,-3.25,KMHE 121629Z AUTO 36028G39KT 1/4SM -SN FZFG BKN014 OVC020 M08/M11 A2996 RMK AO2 PK WND 36039/1627 UPE02SNB17 PRESRR P0000 T10831106
PHP,2020-02-12 16:30,-101.6000,44.0500,671.74,15.10,9.00,76.34,10.00,11.00,0.01,30.11,M,9.00,21.00,SCT,OVC,M,M,1300.00,7000.00,M,M,-SN,M,M,M,27.00,360.00,2020-02-12 16:16,1.11,KPHP 121630Z AUTO 01011G21KT 9SM -SN SCT013 OVC070 M09/M13 A3011 RMK AO2 PK WND 36027/1616 P0001 T10941128
RCA,2020-02-12 16:30,-103.1036,44.1451,977.43,14.00,8.60,78.68,360.00,20.00,0.00,30.07,1022.80,2.25,24.00,SCT,OVC,M,M,700.00,1400.00,M,M,-SN,M,M,M,M,M,M,-4.77,KRCA 121630Z 36020G24KT 2 1/4SM -SN SCT007 OVC014 M10/M13 A3007 RMK AO2A CIG 005 RWY13 SLP228 $
ICR,2020-02-12 16:32,-99.8422,43.3903,611.93,17.10,12.00,80.01,10.00,21.00,T,29.97,M,0.50,40.00,SCT,BKN,OVC,M,1000.00,2200.00,2900.00,M,SN,M,M,M,42.00,10.00,2020-02-12 15:58,-1.02,KICR 121632Z AUTO 01021G40KT 1/2SM SN SCT010 BKN022 OVC029 M08/M11 A2997 RMK AO2 PK WND 01042/1558 PRESRR P0000 T10831111 $
RAP,2020-02-12 16:34,-103.0574,44.0453,964.71,14.00,9.00,80.10,360.00,20.00,T,30.07,M,2.00,30.00,BKN,OVC,M,M,1300.00,1900.00,M,M,-SN,M,M,M,36.00,10.00,2020-02-12 16:02,-4.77,KRAP 121634Z 36020G30KT 2SM -SN BKN013 OVC019 M10/M13 A3007 RMK AO2 PK WND 01036/1602 P0000 T11001128
BKX,2020-02-12 16:34,-96.8169,44.3048,490.28,10.40,6.80,85.05,360.00,21.00,T,29.92,M,3.00,24.00,FEW,OVC,M,M,1100.00,2900.00,M,M,-SN BR,M,M,M,M,M,M,-9.96,KBKX 121634Z AUTO 36021G24KT 3SM -SN BR FEW011 OVC029 M12/M14 A2992 RMK AO2 P0000 FZRANO
MDS,2020-02-12 16:35,-97.0859,44.0160,520.80,12.20,12.20,100.00,20.00,24.00,0.31,29.89,M,0.25,27.00,OVC,M,M,M,400.00,M,M,M,+SN,M,M,M,M,M,M,-8.65,KMDS 121635Z AUTO 02024G27KT 1/4SM +SN OVC004 M11/M11 A2989 RMK AO2 P0031
9V9,2020-02-12 16:35,-99.3183,43.7667,509.76,14.70,12.20,89.59,20.00,20.00,0.00,30.00,M,0.25,29.00,OVC,M,M,M,900.00,M,M,M,SN,M,M,M,M,M,M,-3.84,K9V9 121635Z AUTO 02020G29KT 1/4SM SN OVC009 M10/M11 A3000 RMK AO2 T10961110
SPF,2020-02-12 16:35,-103.7830,44.4803,1186.17,15.80,12.20,85.40,20.00,10.00,0.00,30.09,M,1.25,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,2.65,KSPF 121635Z AUTO 02010KT 1 1/4SM -SN M09/M11 A3009 RMK AO2
PIR,2020-02-12 16:35,-100.2860,44.3827,522.03,8.10,5.00,86.86,360.00,29.00,0.00,30.07,M,0.25,37.00,VV ,M,M,M,1500.00,M,M,M,FZFG,M,M,M,39.00,10.00,2020-02-12 16:06,-15.87,KPIR 121635Z AUTO 36029G37KT 1/4SM FZFG VV015 M13/M15 A3007 RMK AO2 PK WND 01039/1606 T11331150 PWINO FZRANO
MHE,2020-02-12 16:36,-98.0386,43.7748,395.73,16.00,12.00,83.91,360.00,25.00,T,29.96,M,0.25,39.00,BKN,OVC,M,M,1500.00,2200.00,M,M,SN FZFG,M,M,M,39.00,360.00,2020-02-12 16:27,-3.85,KMHE 121636Z AUTO 36025G39KT 1/4SM SN FZFG BKN015 OVC022 M09/M11 A2996 RMK AO2 PK WND 36039/1627 UPE02SNB17 P0000 T10891111
CUT,2020-02-12 16:37,-103.6114,43.7331,1686.81,19.90,12.90,73.83,20.00,10.00,T,29.89,M,2.00,M,BKN,OVC,M,M,2000.00,2500.00,M,M,-SN,M,M,M,M,M,M,7.79,KCUT 121637Z AUTO 02010KT 2SM -SN BKN020 OVC025 M07/M11 A2989 RMK AO2 SNB09 P0000 T10671106
ICR,2020-02-12 16:39,-99.8422,43.3903,611.93,18.00,12.90,80.09,10.00,25.00,T,29.99,M,1.25,33.00,SCT,BKN,OVC,M,900.00,2200.00,3400.00,M,-SN,M,M,M,42.00,10.00,2020-02-12 15:58,-1.14,KICR 121639Z AUTO 01025G33KT 1 1/4SM -SN SCT009 BKN022 OVC034 M08/M11 A2999 RMK AO2 PK WND 01042/1558 PRESRR P0000 T10781106 $
PIR,2020-02-12 16:40,-100.2860,44.3827,522.03,9.00,5.00,83.41,360.00,22.00,0.00,30.08,M,0.50,37.00,FEW,OVC,M,M,600.00,1700.00,M,M,FZFG,M,M,M,39.00,10.00,2020-02-12 16:06,-12.22,KPIR 121640Z AUTO 36022G37KT 1/2SM FZFG FEW006 OVC017 M13/M15 A3008 RMK AO2 PK WND 01039/1606 PRESRR T11281150 PWINO FZRANO
BKX,2020-02-12 16:41,-96.8169,44.3048,490.28,8.60,5.00,84.93,360.00,16.00,T,29.93,M,2.00,24.00,FEW,BKN,OVC,M,1100.00,2600.00,3100.00,M,-SN BR,M,M,M,M,M,M,-10.08,KBKX 121641Z AUTO 36016G24KT 2SM -SN BR FEW011 BKN026 OVC031 M13/M15 A2993 RMK AO2 P0000 FZRANO
ABR,2020-02-12 16:42,-98.4200,45.4500,395.00,3.00,-4.00,71.95,360.00,27.00,T,30.13,M,1.00,36.00,OVC,M,M,M,1200.00,M,M,M,UP,M,M,M,36.00,10.00,2020-02-12 15:56,-22.18,KABR 121642Z AUTO 36027G36KT 1SM UP OVC012 M16/M20 A3013 RMK AO2 PK WND 01036/1556 VIS 1/2V2 UPB01SNE01 PRESRR P0000 T11611200
RAP,2020-02-12 16:45,-103.0574,44.0453,964.71,12.90,8.10,80.74,10.00,23.00,T,30.08,M,1.75,M,OVC,M,M,M,1300.00,M,M,M,-SN,M,M,M,36.00,10.00,2020-02-12 16:02,-7.36,KRAP 121645Z 01023KT 1 3/4SM -SN OVC013 M11/M13 A3008 RMK AO2 PK WND 01036/1602 P0000 T11061133
FSD,2020-02-12 16:45,-96.7536,43.5769,428.94,26.10,21.00,80.75,20.00,19.00,T,29.83,M,4.00,29.00,BKN,OVC,M,M,1000.00,6000.00,M,M,-SN BLSN,M,M,M,29.00,10.00,2020-02-12 16:35,11.63,KFSD 121645Z 02019G29KT 4SM -SN BLSN BKN010 OVC060 M03/M06 A2983 RMK AO2 PK WND 01029/1635 SNB07 P0000 T10331061
RCA,2020-02-12 16:48,-103.1036,44.1451,977.43,14.00,8.60,78.68,10.00,15.00,0.00,30.08,1023.50,2.00,M,BKN,OVC,M,M,400.00,1500.00,M,M,BLSN,M,M,M,M,M,M,-2.56,KRCA 121648Z 01015KT 2SM BLSN BKN004 OVC015 M10/M13 A3008 RMK AO2A VIS 2V2 3/4 SLP235 $
MHE,2020-02-12 16:51,-98.0386,43.7748,395.73,15.80,10.40,78.84,10.00,27.00,T,29.97,M,0.25,38.00,BKN,OVC,M,M,1200.00,2200.00,M,M,SN FZFG,M,M,M,39.00,360.00,2020-02-12 16:27,-4.74,KMHE 121651Z AUTO 01027G38KT 1/4SM SN FZFG BKN012 OVC022 M09/M12 A2997 RMK AO2 PK WND 36039/1627 UPE02SNB17 P0000
ABR,2020-02-12 16:51,-98.4200,45.4500,395.00,1.40,-5.80,71.07,10.00,26.00,T,30.14,M,0.50,38.00,OVC,M,M,M,1200.00,M,M,M,UP,M,M,M,38.00,360.00,2020-02-12 16:49,-23.99,KABR 121651Z AUTO 01026G38KT 1/2SM UP OVC012 M17/M21 A3014 RMK AO2 PK WND 36038/1649 UPB01SNE01 P0000
RAP,2020-02-12 16:52,-103.0574,44.0453,964.71,12.90,8.10,80.74,10.00,22.00,T,30.09,1023.60,1.25,M,BKN,OVC,M,M,1300.00,1900.00,M,M,-SN,M,M,M,36.00,10.00,2020-02-12 16:02,-7.00,KRAP 121652Z 01022KT 1 1/4SM -SN BKN013 OVC019 M11/M13 A3009 RMK AO2 PK WND 01036/1602 SLP236 P0000 T11061133
IEN,2020-02-12 16:52,-102.5110,43.0225,1008.84,27.00,19.90,74.25,360.00,15.00,T,30.02,1019.60,6.00,25.00,BKN,BKN,OVC,M,1500.00,2100.00,3400.00,M,-SN,M,M,M,32.00,350.00,2020-02-12 15:53,14.30,KIEN 121652Z AUTO 36015G25KT 6SM -SN BKN015 BKN021 OVC034 M03/M07 A3002 RMK AO2 PK WND 35032/1553 SNB37 SLP196 P0000 T10281067
MBG,2020-02-12 16:52,-100.4078,45.5464,515.17,3.90,-7.10,59.44,10.00,15.00,0.00,30.16,1024.40,10.00,25.00,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,32.00,10.00,2020-02-12 15:55,-15.65,KMBG 121652Z AUTO 01015G25KT 10SM FEW015 M16/M22 A3016 RMK AO2 PK WND 01032/1555 SLP244 T11561217
CUT,2020-02-12 16:53,-103.6114,43.7331,1686.81,19.90,12.00,70.95,350.00,9.00,T,29.89,1016.80,8.00,M,BKN,OVC,M,M,2000.00,2700.00,M,M,-SN,M,M,M,M,M,M,8.47,KCUT 121653Z AUTO 35009KT 8SM -SN BKN020 OVC027 M07/M11 A2989 RMK AO2 SNB09 SLP168 P0000 T10671111
ICR,2020-02-12 16:53,-99.8422,43.3903,611.93,17.10,12.00,80.01,360.00,23.00,T,30.02,1019.20,0.75,32.00,FEW,BKN,OVC,M,900.00,1600.00,3600.00,M,-SN,M,M,M,42.00,10.00,2020-02-12 15:58,-1.71,KICR 121653Z AUTO 36023G32KT 3/4SM -SN FEW009 BKN016 OVC036 M08/M11 A3002 RMK AO2 PK WND 01042/1558 PRESRR SLP192 P0000 T10831111 $
MHE,2020-02-12 16:53,-98.0386,43.7748,395.73,15.10,10.90,83.11,10.00,28.00,T,29.98,1016.90,0.25,38.00,BKN,OVC,M,M,1200.00,2200.00,M,M,SN FZFG,M,M,M,39.00,360.00,2020-02-12 16:27,-5.99,KMHE 121653Z AUTO 01028G38KT 1/4SM SN FZFG BKN012 OVC022 M09/M12 A2998 RMK AO2 PK WND 36039/1627 UPE02SNB17 SLP169 P0000 T10941117
ABR,2020-02-12 16:53,-98.4200,45.4500,395.00,1.90,-5.10,71.82,360.00,26.00,T,30.14,1023.30,0.75,38.00,OVC,M,M,M,1200.00,M,M,M,UP,M,M,M,38.00,360.00,2020-02-12 16:49,-23.32,KABR 121653Z AUTO 36026G38KT 3/4SM UP OVC012 M17/M21 A3014 RMK AO2 PK WND 36038/1649 UPB01SNE01 PRESRR SLP233 P0000 T11671206
PIR,2020-02-12 16:53,-100.2860,44.3827,522.03,8.10,3.90,82.58,360.00,26.00,0.00,30.10,1022.10,0.50,38.00,BKN,OVC,M,M,1500.00,3600.00,M,M,FZFG,M,M,M,40.00,360.00,2020-02-12 16:43,-14.89,KPIR 121653Z AUTO 36026G38KT 1/2SM FZFG BKN015 OVC036 M13/M16 A3010 RMK AO2 PK WND 36040/1643 PRESRR SLP221 T11331156 PWINO FZRANO
ATY,2020-02-12 16:53,-97.1547,44.9140,525.88,3.00,-0.90,83.36,360.00,26.00,T,29.97,1018.50,0.50,32.00,FEW,OVC,M,M,600.00,1100.00,M,M,FZFG,M,M,M,38.00,350.00,2020-02-12 16:23,-21.82,KATY 121653Z AUTO 36026G32KT 1/2SM FZFG FEW006 OVC011 M16/M18 A2997 RMK AO2 PK WND 35038/1623 SNE51 SLP185 P0000 T11611183
MDS,2020-02-12 16:55,-97.0859,44.0160,520.80,10.40,10.40,100.00,20.00,26.00,0.59,29.90,M,0.25,33.00,OVC,M,M,M,600.00,M,M,M,+SN,M,M,M,M,M,M,-11.77,KMDS 121655Z AUTO 02026G33KT 1/4SM +SN OVC006 M12/M12 A2990 RMK AO2 P0059
PHP,2020-02-12 16:55,-101.6000,44.0500,671.74,15.10,9.00,76.34,10.00,11.00,0.01,30.13,1022.70,9.00,24.00,OVC,M,M,M,6500.00,M,M,M,-SN,M,M,M,27.00,360.00,2020-02-12 16:16,1.11,KPHP 121655Z AUTO 01011G24KT 9SM -SN OVC065 M09/M13 A3013 RMK AO2 PK WND 36027/1616 SLP227 P0001 T10941128
9V9,2020-02-12 16:55,-99.3183,43.7667,509.76,14.90,11.30,85.34,360.00,19.00,0.00,30.02,M,1.25,28.00,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-3.18,K9V9 121655Z AUTO 36019G28KT 1 1/4SM -SN OVC009 M09/M11 A3002 RMK AO2 T10951115
HON,2020-02-12 16:55,-98.2286,44.3852,384.37,8.10,3.90,82.58,360.00,21.00,T,30.05,1019.70,0.25,35.00,VV ,M,M,M,1200.00,M,M,M,SN FZFG,M,M,M,43.00,360.00,2020-02-12 16:01,-13.02,KHON 121655Z AUTO 36021G35KT 1/4SM SN FZFG VV012 M13/M16 A3005 RMK AO2 PK WND 36043/1601 SNB19 SLP197 P0000 T11331156 $
SPF,2020-02-12 16:55,-103.7830,44.4803,1186.17,14.00,12.20,92.38,20.00,15.00,0.00,30.10,M,0.75,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-2.56,KSPF 121655Z AUTO 02015KT 3/4SM -SN M10/M11 A3010 RMK AO2
2WX,2020-02-12 16:56,-103.5464,45.6044,919.07,14.00,6.10,70.26,340.00,12.00,0.00,30.13,1024.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-0.91,K2WX 121656Z AUTO 34012KT M10/M14 A3013 RMK AO1 SLP247 T11001144
8D3,2020-02-12 16:56,-96.9914,45.6689,351.81,-4.00,-9.00,78.48,350.00,25.00,0.00,30.10,1023.00,M,37.00,M,M,M,M,M,M,M,M,M,M,M,M,41.00,350.00,2020-02-12 16:09,-30.93,K8D3 121656Z AUTO 35025G37KT M20/M23 A3010 RMK AO1 PK WND 35041/1609 SLP230 T12001228
D07,2020-02-12 16:56,-102.0200,45.0300,778.50,10.90,5.00,76.62,10.00,17.00,0.00,30.12,1024.80,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.00,10.00,2020-02-12 16:07,-7.57,KD07 121656Z AUTO 01017KT M12/M15 A3012 RMK AO1 PK WND 01031/1607 SLP248 T11171150
FSD,2020-02-12 16:56,-96.7536,43.5769,428.94,23.00,19.00,84.39,30.00,19.00,T,29.85,1012.60,4.00,29.00,BKN,OVC,M,M,1000.00,6000.00,M,M,-SN BLSN,M,M,M,29.00,10.00,2020-02-12 16:35,7.54,KFSD 121656Z 03019G29KT 4SM -SN BLSN BKN010 OVC060 M05/M07 A2985 RMK AO2 PK WND 01029/1635 SNB07 SLP126 VIS SW 2 1/2 P0000 T10501072
BKX,2020-02-12 16:56,-96.8169,44.3048,490.28,8.10,3.90,82.58,360.00,16.00,T,29.93,1017.70,1.75,M,SCT,SCT,OVC,M,1300.00,2000.00,2900.00,M,-SN BR,M,M,M,M,M,M,-10.73,KBKX 121656Z AUTO 36016KT 1 3/4SM -SN BR SCT013 SCT020 OVC029 M13/M16 A2993 RMK AO2 SLP177 P0000 T11331156 FZRANO
RCA,2020-02-12 16:56,-103.1036,44.1451,977.43,13.60,7.70,76.89,10.00,16.00,T,30.09,1023.80,2.00,M,BKN,OVC,M,M,400.00,1700.00,M,M,BLSN,M,M,M,32.00,350.00,2020-02-12 16:05,-3.56,KRCA 121656Z 01016KT 2SM BLSN BKN004 OVC017 M10/M13 A3009 RMK AO2A PK WND 35032/05 CIG 003 RWY13 SLP238 P0000 T11021135 $
YKN,2020-02-12 16:56,-97.3859,42.9167,389.54,35.10,24.10,63.86,320.00,16.00,0.00,29.83,1012.50,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,24.46,KYKN 121656Z AUTO 32016KT 10SM OVC080 02/M04 A2983 RMK AO2 SLP125 T00171044 FZRANO
ICR,2020-02-12 17:01,-99.8422,43.3903,611.93,16.00,10.90,79.92,360.00,22.00,T,30.03,M,0.50,33.00,FEW,BKN,OVC,M,800.00,1300.00,2300.00,M,SN,M,M,M,33.00,360.00,2020-02-12 16:56,-2.85,KICR 121701Z AUTO 36022G33KT 1/2SM SN FEW008 BKN013 OVC023 M09/M12 A3003 RMK AO2 PK WND 36033/1656 P0000 T10891117 $
IEN,2020-02-12 17:01,-102.5110,43.0225,1008.84,26.10,19.90,77.06,20.00,19.00,T,30.03,M,5.00,26.00,BKN,BKN,OVC,M,1300.00,2100.00,3400.00,M,-SN,M,M,M,26.00,20.00,2020-02-12 17:01,11.63,KIEN 121701Z AUTO 02019G26KT 5SM -SN BKN013 BKN021 OVC034 M03/M07 A3003 RMK AO2 PK WND 02026/1701 P0000 T10331067
PIR,2020-02-12 17:02,-100.2860,44.3827,522.03,8.10,3.90,82.58,350.00,22.00,0.00,30.12,M,0.50,35.00,FEW,OVC,M,M,600.00,1400.00,M,M,FZFG,M,M,M,35.00,350.00,2020-02-12 16:57,-13.42,KPIR 121702Z AUTO 35022G35KT 1/2SM FZFG FEW006 OVC014 M13/M16 A3012 RMK AO2 PK WND 35035/1657 T11331156 PWINO FZRANO
RAP,2020-02-12 17:05,-103.0574,44.0453,964.71,12.90,8.10,80.74,10.00,19.00,T,30.10,M,1.50,27.00,OVC,M,M,M,1800.00,M,M,M,-SN,M,M,M,27.00,10.00,2020-02-12 16:57,-5.82,KRAP 121705Z 01019G27KT 1 1/2SM -SN OVC018 M11/M13 A3010 RMK AO2 PK WND 01027/1657 P0000 T11061133
HON,2020-02-12 17:06,-98.2286,44.3852,384.37,7.00,3.00,83.27,10.00,22.00,T,30.06,M,0.50,37.00,FEW,OVC,M,M,800.00,1300.00,M,M,-SN FZFG,M,M,M,37.00,10.00,2020-02-12 16:59,-14.90,KHON 121706Z AUTO 01022G37KT 1/2SM -SN FZFG FEW008 OVC013 M14/M16 A3006 RMK AO2 PK WND 01037/1659 P0000 T11391161 $
RCA,2020-02-12 17:06,-103.1036,44.1451,977.43,14.00,8.60,78.68,10.00,14.00,0.00,30.10,1024.10,1.75,18.00,SCT,OVC,M,M,400.00,1900.00,M,M,BLSN,M,M,M,M,M,M,-2.04,KRCA 121706Z 01014G18KT 1 3/4SM BLSN SCT004 OVC019 M10/M13 A3010 RMK AO2A CIG 004V019 CIG 003 RWY13 SLP241 $
ABR,2020-02-12 17:06,-98.4200,45.4500,395.00,1.00,-7.10,67.99,10.00,24.00,T,30.16,M,1.00,36.00,VV ,M,M,M,1300.00,M,M,M,BLSN,M,M,M,36.00,10.00,2020-02-12 16:59,-23.76,KABR 121706Z AUTO 01024G36KT 1SM BLSN VV013 M17/M22 A3016 RMK AO2 PK WND 01036/1659 UPE02 PRESRR P0000 T11721217
BKX,2020-02-12 17:08,-96.8169,44.3048,490.28,8.60,3.20,78.18,10.00,19.00,T,29.93,M,1.00,30.00,FEW,SCT,OVC,M,1400.00,2600.00,3500.00,M,-SN BR,M,M,M,30.00,350.00,2020-02-12 17:01,-11.51,KBKX 121708Z AUTO 01019G30KT 1SM -SN BR FEW014 SCT026 OVC035 M13/M16 A2993 RMK AO2 PK WND 35030/1701 P0000 FZRANO RVRNO
RCA,2020-02-12 17:11,-103.1036,44.1451,977.43,14.00,8.60,78.68,20.00,12.00,0.00,30.10,1024.10,1.50,M,SCT,OVC,M,M,400.00,1900.00,M,M,BLSN,M,M,M,M,M,M,-0.91,KRCA 121711Z 02012KT 1 1/2SM BLSN SCT004 OVC019 M10/M13 A3010 RMK AO2A CIG 003 RWY13 SLP241 $
MDS,2020-02-12 17:15,-97.0859,44.0160,520.80,10.40,10.40,100.00,10.00,26.00,0.05,29.91,M,0.50,31.00,OVC,M,M,M,600.00,M,M,M,-RA,M,M,M,M,M,M,-11.77,KMDS 121715Z AUTO 01026G31KT 1/2SM -RA OVC006 M12/M12 A2991 RMK AO2 P0005
9V9,2020-02-12 17:15,-99.3183,43.7667,509.76,13.80,10.00,84.51,360.00,20.00,0.00,30.04,M,2.00,29.00,BKN,OVC,M,M,900.00,1500.00,M,M,-SN,M,M,M,M,M,M,-5.03,K9V9 121715Z AUTO 36020G29KT 2SM -SN BKN009 OVC015 M10/M12 A3004 RMK AO2 VIS 1V5 T11011122
SPF,2020-02-12 17:15,-103.7830,44.4803,1186.17,14.00,10.40,85.28,350.00,7.00,0.00,30.12,M,1.25,14.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,2.84,KSPF 121715Z AUTO 35007G14KT 1 1/4SM -SN M10/M12 A3012 RMK AO2
RCA,2020-02-12 17:16,-103.1036,44.1451,977.43,14.00,8.60,78.68,10.00,13.00,0.00,30.11,1024.50,1.25,M,FEW,OVC,M,M,300.00,1700.00,M,M,BLSN,M,M,M,M,M,M,-1.49,KRCA 121716Z 01013KT 1 1/4SM BLSN FEW003 OVC017 M10/M13 A3011 RMK AO2A VIS 1 1/4V1 3/4 CIG 003 RWY13 SLP245 $
ABR,2020-02-12 17:16,-98.4200,45.4500,395.00,1.00,-7.10,67.99,10.00,24.00,T,30.17,M,1.50,34.00,BKN,M,M,M,1300.00,M,M,M,BLSN,M,M,M,36.00,10.00,2020-02-12 16:59,-23.76,KABR 121716Z AUTO 01024G34KT 1 1/2SM BLSN BKN013 M17/M22 A3017 RMK AO2 PK WND 01036/1659 UPE02 P0000 T11721217
BKX,2020-02-12 17:17,-96.8169,44.3048,490.28,6.80,3.20,84.80,10.00,20.00,T,29.94,M,0.75,30.00,FEW,BKN,OVC,M,1600.00,2500.00,3500.00,M,-SN BR,M,M,M,30.00,10.00,2020-02-12 17:14,-14.33,KBKX 121717Z AUTO 01020G30KT 3/4SM -SN BR FEW016 BKN025 OVC035 M14/M16 A2994 RMK AO2 PK WND 01030/1714 P0000 FZRANO RVRNO
